trajectory_id,icao24,segment_index,n_points,start_time,end_time,is_spoofed,spoof_category
a85476_cfeb7491,a85476,0,13,2025-03-10T00:00:00+00:00,2025-03-10T00:23:35+00:00,0,
a85493_cccade73,a85493,0,25,2024-11-17T00:00:00+00:00,2024-11-17T00:46:53+00:00,0,
a85493_922db440,a85493,1,9,2025-03-20T00:00:00+00:00,2025-03-20T00:15:52+00:00,0,
a85493_ac06698d,a85493,2,34,2025-04-01T00:00:00+00:00,2025-04-01T01:06:24+00:00,0,
a85493_75a496c4,a85493,3,9,2025-04-16T00:00:00+00:00,2025-04-16T00:15:52+00:00,0,
a85493_a4c97f5c,a85493,4,34,2025-06-10T00:00:00+00:00,2025-06-10T01:06:24+00:00,0,
a854d0_b1307048,a854d0,0,6,2025-02-14T00:00:00+00:00,2025-02-14T00:09:36+00:00,0,
a854d0_476d29b6,a854d0,1,22,2025-03-15T00:00:00+00:00,2025-03-15T00:41:13+00:00,0,
a854d0_34dd6d5c,a854d0,2,22,2025-03-21T00:00:00+00:00,2025-03-21T00:41:13+00:00,0,
a8553c_5ea1f497,a8553c,0,37,2025-04-08T00:00:00+00:00,2025-04-08T01:10:38+00:00,0,
a8553c_f848ac4c,a8553c,1,37,2025-04-28T00:00:00+00:00,2025-04-28T01:10:38+00:00,0,
a8553f_1d264e1a,a8553f,0,31,2025-04-25T00:00:00+00:00,2025-04-25T00:58:58+00:00,0,
a85575_b0385e0b,a85575,0,31,2025-02-10T00:00:00+00:00,2025-02-10T00:59:16+00:00,0,
a8557a_7a57d859,a8557a,0,30,2025-03-12T00:00:00+00:00,2025-03-12T00:56:55+00:00,0,
a8557a_71aa12b9,a8557a,1,30,2025-03-16T00:00:00+00:00,2025-03-16T00:56:55+00:00,0,
a8557a_d09f0e5e,a8557a,2,30,2025-04-17T00:00:00+00:00,2025-04-17T00:56:55+00:00,0,
a855ba_3c223581,a855ba,0,14,2024-12-02T00:00:00+00:00,2024-12-02T00:25:59+00:00,0,
a85710_bebf9ebd,a85710,0,20,2025-02-12T00:00:00+00:00,2025-02-12T00:37:28+00:00,0,
a85710_9c85c61e,a85710,1,20,2025-03-22T00:00:00+00:00,2025-03-22T00:37:28+00:00,0,
a85710_87f18c1d,a85710,2,20,2025-04-23T00:00:00+00:00,2025-04-23T00:37:28+00:00,0,
a8575f_2f524145,a8575f,0,8,2025-03-18T00:00:00+00:00,2025-03-18T00:13:41+00:00,0,
a8575f_c50a2df2,a8575f,1,8,2025-04-03T00:00:00+00:00,2025-04-03T00:13:41+00:00,0,
a857c2_a4a7b440,a857c2,0,14,2025-02-10T00:00:00+00:00,2025-02-10T00:25:25+00:00,0,
a8584a_2a63068a,a8584a,0,41,2024-12-05T00:00:00+00:00,2024-12-05T01:18:37+00:00,0,
a8584a_0bdf1c31,a8584a,1,41,2024-12-05T00:00:00+00:00,2024-12-05T01:18:37+00:00,0,
a8584a_8890992d,a8584a,2,41,2025-01-17T00:00:00+00:00,2025-01-17T01:18:37+00:00,0,
a8584a_c9365892,a8584a,3,43,2025-04-03T00:00:00+00:00,2025-04-03T01:21:40+00:00,0,
a858f3_9f37fbc7,a858f3,0,45,2025-01-01T00:00:00+00:00,2025-01-01T01:26:33+00:00,0,
a858f3_0cf42ff6,a858f3,1,44,2025-02-17T00:00:00+00:00,2025-02-17T01:24:26+00:00,0,
a858f3_fa2c0a79,a858f3,2,44,2025-02-22T00:00:00+00:00,2025-02-22T01:24:26+00:00,0,
a858f3_790e9c53,a858f3,3,44,2025-03-12T00:00:00+00:00,2025-03-12T01:24:26+00:00,0,
a85931_63e97224,a85931,0,10,2025-02-01T00:00:00+00:00,2025-02-01T00:16:52+00:00,0,
a85a19_cfb55591,a85a19,0,6,2025-01-02T00:00:00+00:00,2025-01-02T00:10:02+00:00,0,
a85a19_648bfa42,a85a19,1,6,2025-01-02T00:00:00+00:00,2025-01-02T00:10:02+00:00,0,
a85b34_3eb0e8cf,a85b34,0,16,2025-01-30T00:00:00+00:00,2025-01-30T00:27:52+00:00,0,
a85b34_2950b6eb,a85b34,1,11,2025-03-18T00:00:00+00:00,2025-03-18T00:19:46+00:00,0,
a85b34_cf306dc2,a85b34,2,16,2025-04-14T00:00:00+00:00,2025-04-14T00:27:52+00:00,0,
a85b39_4c0a3c08,a85b39,0,12,2025-03-31T00:00:00+00:00,2025-03-31T00:21:19+00:00,0,
a85b59_05d3e16b,a85b59,0,6,2025-02-03T00:00:00+00:00,2025-02-03T00:08:31+00:00,1,Zero velocity
a85b59_49f1c703,a85b59,1,6,2025-04-14T00:00:00+00:00,2025-04-14T00:08:31+00:00,0,
a85c3e_a79683d0,a85c3e,0,14,2024-11-10T00:00:00+00:00,2024-11-10T00:25:12+00:00,0,
a85c3e_f752f1ef,a85c3e,1,14,2024-12-22T00:00:00+00:00,2024-12-22T00:25:12+00:00,0,
a85c3e_d36d7210,a85c3e,2,45,2025-02-02T00:00:00+00:00,2025-02-02T01:26:30+00:00,0,
a85c3e_ddff3dfc,a85c3e,3,45,2025-04-27T00:00:00+00:00,2025-04-27T01:26:30+00:00,0,
a85c6e_7dbb13fc,a85c6e,0,15,2024-12-08T00:00:00+00:00,2024-12-08T00:26:36+00:00,0,
a85c6e_b89f092f,a85c6e,1,15,2025-01-02T00:00:00+00:00,2025-01-02T00:26:36+00:00,0,
a85c6e_301951e1,a85c6e,2,15,2025-01-26T00:00:00+00:00,2025-01-26T00:26:36+00:00,0,
a85ce3_3267a9d2,a85ce3,0,13,2024-12-25T00:00:00+00:00,2024-12-25T00:23:52+00:00,0,
a85ce3_46d39a6d,a85ce3,1,8,2025-03-07T00:00:00+00:00,2025-03-07T00:14:05+00:00,0,
a85d14_cc8d9bd1,a85d14,0,14,2025-02-07T00:00:00+00:00,2025-02-07T00:25:25+00:00,0,
a85d14_38671e74,a85d14,1,14,2025-02-18T00:00:00+00:00,2025-02-18T00:25:25+00:00,1,Sudden positional jump
a85e2b_68d06db4,a85e2b,0,7,2025-02-17T00:00:00+00:00,2025-02-17T00:11:31+00:00,0,
a85e6e_aa9cd4db,a85e6e,0,13,2024-12-05T00:00:00+00:00,2024-12-05T00:22:13+00:00,0,
a85e6e_d83a0d5a,a85e6e,1,13,2024-12-13T00:00:00+00:00,2024-12-13T00:22:13+00:00,0,
a85e6e_8081c7a6,a85e6e,2,9,2024-12-18T00:00:00+00:00,2024-12-18T00:15:37+00:00,0,
a85e6e_a0ccbe6e,a85e6e,3,9,2025-01-18T00:00:00+00:00,2025-01-18T00:15:37+00:00,0,
a85f20_b2c99f42,a85f20,0,45,2025-04-26T00:00:00+00:00,2025-04-26T01:26:29+00:00,0,
a85f29_6688405a,a85f29,0,8,2024-11-05T00:00:00+00:00,2024-11-05T00:14:12+00:00,0,
a85fb8_5b1f6a1f,a85fb8,0,43,2025-01-14T00:00:00+00:00,2025-01-14T01:22:38+00:00,0,
a85fb8_0f796e10,a85fb8,1,9,2025-01-30T00:00:00+00:00,2025-01-30T00:15:21+00:00,0,
a85fb8_771097f4,a85fb8,2,9,2025-03-22T00:00:00+00:00,2025-03-22T00:15:21+00:00,0,
a85fb8_3ac87165,a85fb8,3,9,2025-03-29T00:00:00+00:00,2025-03-29T00:15:21+00:00,0,
a86064_6f4275e4,a86064,0,8,2024-12-02T00:00:00+00:00,2024-12-02T00:14:11+00:00,0,
a86064_6eb703b7,a86064,1,23,2025-02-08T00:00:00+00:00,2025-02-08T00:43:00+00:00,0,
a8609f_754c9c15,a8609f,0,6,2024-12-16T00:00:00+00:00,2024-12-16T00:10:11+00:00,0,
a8609f_f3635fd0,a8609f,1,7,2025-04-19T00:00:00+00:00,2025-04-19T00:11:48+00:00,0,
a860b7_907c039e,a860b7,0,26,2024-12-11T00:00:00+00:00,2024-12-11T00:49:07+00:00,0,
a860b7_01dcc15b,a860b7,1,25,2025-02-09T00:00:00+00:00,2025-02-09T00:46:53+00:00,0,
a861ef_e1c64719,a861ef,0,5,2025-02-25T00:00:00+00:00,2025-02-25T00:07:55+00:00,0,
a861ef_06174de1,a861ef,1,6,2025-02-25T00:00:00+00:00,2025-02-25T00:09:38+00:00,0,
a861ef_f005c582,a861ef,2,6,2025-02-27T00:00:00+00:00,2025-02-27T00:09:38+00:00,0,
a86214_2997c6e8,a86214,0,14,2025-04-03T00:00:00+00:00,2025-04-03T00:24:27+00:00,0,
a86214_657f87c4,a86214,1,14,2025-04-26T00:00:00+00:00,2025-04-26T00:24:27+00:00,0,
a86299_958c65d9,a86299,0,14,2024-12-18T00:00:00+00:00,2024-12-18T00:25:59+00:00,0,
a862ed_f6832a56,a862ed,0,36,2025-04-22T00:00:00+00:00,2025-04-22T01:08:57+00:00,0,
a86361_b35de87a,a86361,0,22,2025-02-16T00:00:00+00:00,2025-02-16T00:39:51+00:00,0,
a86361_666a8701,a86361,1,21,2025-02-18T00:00:00+00:00,2025-02-18T00:40:10+00:00,0,
a86361_3b2a62a4,a86361,2,21,2025-03-13T00:00:00+00:00,2025-03-13T00:40:10+00:00,0,
a86486_1d47f3c8,a86486,0,15,2025-04-03T00:00:00+00:00,2025-04-03T00:27:32+00:00,0,
a86491_dfd042bb,a86491,0,43,2024-11-03T00:00:00+00:00,2024-11-03T01:22:44+00:00,0,
a86491_e9757727,a86491,1,43,2024-12-15T00:00:00+00:00,2024-12-15T01:22:44+00:00,0,
a86491_2696632c,a86491,2,43,2025-01-20T00:00:00+00:00,2025-01-20T01:22:44+00:00,0,
a86491_8a59978d,a86491,3,43,2025-01-21T00:00:00+00:00,2025-01-21T01:22:44+00:00,0,
a864be_409d212d,a864be,0,5,2025-04-05T00:00:00+00:00,2025-04-05T00:07:09+00:00,0,
a864dd_9111fe23,a864dd,0,14,2025-02-16T00:00:00+00:00,2025-02-16T00:24:54+00:00,0,
a864dd_320537f4,a864dd,1,14,2025-04-16T00:00:00+00:00,2025-04-16T00:24:54+00:00,0,
a864dd_aec6bbaa,a864dd,2,5,2025-04-22T00:00:00+00:00,2025-04-22T00:08:01+00:00,0,
a86540_1653b078,a86540,0,7,2025-02-16T00:00:00+00:00,2025-02-16T00:09:58+00:00,0,
a86540_8025523a,a86540,1,7,2025-04-05T00:00:00+00:00,2025-04-05T00:09:58+00:00,0,
a86540_8ec7ece5,a86540,2,7,2025-04-26T00:00:00+00:00,2025-04-26T00:09:58+00:00,0,
a865c8_799d6001,a865c8,0,10,2025-03-13T00:00:00+00:00,2025-03-13T00:15:39+00:00,0,
a865c8_35fc511c,a865c8,1,10,2025-04-03T00:00:00+00:00,2025-04-03T00:15:39+00:00,0,
a865c8_d6e0b716,a865c8,2,17,2025-05-08T00:00:00+00:00,2025-05-08T00:32:52+00:00,0,
a86605_97ad498a,a86605,0,16,2025-01-28T00:00:00+00:00,2025-01-28T00:27:27+00:00,0,
a86674_755afa4d,a86674,0,23,2024-12-28T00:00:00+00:00,2024-12-28T00:43:34+00:00,0,
a866c7_96895d40,a866c7,0,11,2025-02-13T00:00:00+00:00,2025-02-13T00:19:30+00:00,0,
a866c7_db4012fe,a866c7,1,11,2025-03-27T00:00:00+00:00,2025-03-27T00:19:30+00:00,1,Unrealistic heading change
a866c7_8638f8bf,a866c7,2,11,2025-04-29T00:00:00+00:00,2025-04-29T00:19:30+00:00,0,
a867a2_79b5f7e9,a867a2,0,29,2025-02-14T00:00:00+00:00,2025-02-14T00:55:07+00:00,0,
a867d1_0adde5eb,a867d1,0,6,2025-03-13T00:00:00+00:00,2025-03-13T00:09:51+00:00,0,
a86810_6f7057be,a86810,0,17,2025-04-13T00:00:00+00:00,2025-04-13T00:31:07+00:00,0,
a86861_74afa750,a86861,0,23,2025-03-07T00:00:00+00:00,2025-03-07T00:43:27+00:00,0,
a86861_9be7482c,a86861,1,23,2025-04-15T00:00:00+00:00,2025-04-15T00:43:27+00:00,0,
a868cb_c9955189,a868cb,0,20,2025-03-16T00:00:00+00:00,2025-03-16T00:37:29+00:00,0,
a868f7_65225a8b,a868f7,0,21,2024-11-06T00:00:00+00:00,2024-11-06T00:39:39+00:00,0,
a868f7_e97cbed9,a868f7,1,24,2025-03-25T00:00:00+00:00,2025-03-25T00:45:16+00:00,0,
a868f7_827af91f,a868f7,2,7,2025-04-18T00:00:00+00:00,2025-04-18T00:10:03+00:00,0,
a868f7_d157c019,a868f7,3,23,2025-05-24T00:00:00+00:00,2025-05-24T00:44:16+00:00,0,
a868f7_b10c4d5e,a868f7,4,23,2025-06-05T00:00:00+00:00,2025-06-05T00:44:16+00:00,0,
a86904_e2f0def2,a86904,0,13,2025-02-03T00:00:00+00:00,2025-02-03T00:22:40+00:00,0,
a86904_1c66652e,a86904,1,13,2025-02-24T00:00:00+00:00,2025-02-24T00:22:40+00:00,0,
a86904_936fd3b2,a86904,2,13,2025-03-14T00:00:00+00:00,2025-03-14T00:22:40+00:00,0,
a86925_82f3297e,a86925,0,12,2024-11-20T00:00:00+00:00,2024-11-20T00:21:49+00:00,1,Unrealistic heading change
a8697f_59f13c5f,a8697f,0,10,2025-02-03T00:00:00+00:00,2025-02-03T00:17:49+00:00,0,
a8697f_17bb7474,a8697f,1,10,2025-03-19T00:00:00+00:00,2025-03-19T00:17:49+00:00,0,
a8697f_65c385e6,a8697f,2,16,2025-04-26T00:00:00+00:00,2025-04-26T00:28:03+00:00,0,
a8699a_2f1f9f39,a8699a,0,8,2025-05-30T00:00:00+00:00,2025-05-30T00:14:18+00:00,0,
a8699a_f8e8b066,a8699a,1,8,2025-06-15T00:00:00+00:00,2025-06-15T00:14:18+00:00,1,Zero velocity
a869bc_9aaabe55,a869bc,0,24,2024-11-05T00:00:00+00:00,2024-11-05T00:44:42+00:00,0,
a86a0a_e78eee7c,a86a0a,0,10,2025-02-28T00:00:00+00:00,2025-02-28T00:17:07+00:00,0,
a86a28_54b89768,a86a28,0,13,2025-02-13T00:00:00+00:00,2025-02-13T00:22:19+00:00,0,
a86a28_aad774a2,a86a28,1,13,2025-02-24T00:00:00+00:00,2025-02-24T00:22:19+00:00,1,Altitude increase
a86a66_645347e2,a86a66,0,7,2025-04-17T00:00:00+00:00,2025-04-17T00:10:42+00:00,0,
a86a7e_6a511acf,a86a7e,0,10,2025-02-07T00:00:00+00:00,2025-02-07T00:17:49+00:00,0,
a86a7e_723d7a77,a86a7e,1,5,2025-03-25T00:00:00+00:00,2025-03-25T00:07:43+00:00,0,
a86a7e_fe6fc840,a86a7e,2,5,2025-04-16T00:00:00+00:00,2025-04-16T00:07:43+00:00,0,
a86cae_c6715b76,a86cae,0,15,2025-02-17T00:00:00+00:00,2025-02-17T00:27:31+00:00,0,
a86d36_54160777,a86d36,0,6,2025-04-09T00:00:00+00:00,2025-04-09T00:10:15+00:00,0,
a86d36_4d221bcf,a86d36,1,13,2025-04-11T00:00:00+00:00,2025-04-11T00:23:40+00:00,0,
a86d36_7fe3a7ed,a86d36,2,13,2025-04-26T00:00:00+00:00,2025-04-26T00:23:40+00:00,0,
a86dc8_d290e169,a86dc8,0,31,2025-04-19T00:00:00+00:00,2025-04-19T00:57:11+00:00,0,
a86dd9_cfee0acc,a86dd9,0,7,2025-04-02T00:00:00+00:00,2025-04-02T00:11:36+00:00,0,
a86df1_701d4771,a86df1,0,5,2024-11-06T00:00:00+00:00,2024-11-06T00:07:58+00:00,0,
a86e1d_4042be8a,a86e1d,0,5,2025-02-10T00:00:00+00:00,2025-02-10T00:07:31+00:00,0,
a86e27_f79660e4,a86e27,0,11,2025-01-30T00:00:00+00:00,2025-01-30T00:17:56+00:00,0,
a86e35_b5226dcd,a86e35,0,21,2025-02-16T00:00:00+00:00,2025-02-16T00:39:03+00:00,1,Sudden positional jump
a86e6c_9dc40ab0,a86e6c,0,18,2025-04-01T00:00:00+00:00,2025-04-01T00:34:54+00:00,0,
a86e6c_cdfe2fb9,a86e6c,1,18,2025-05-23T00:00:00+00:00,2025-05-23T00:34:54+00:00,0,
a86eb2_8b93eab3,a86eb2,0,9,2025-03-09T00:00:00+00:00,2025-03-09T00:15:52+00:00,0,
a86f18_3a251d29,a86f18,0,5,2025-04-09T00:00:00+00:00,2025-04-09T00:08:00+00:00,0,
a87078_6bfb20c5,a87078,0,14,2025-05-10T00:00:00+00:00,2025-05-10T00:26:45+00:00,0,
a87078_11f9ebc6,a87078,1,14,2025-05-14T00:00:00+00:00,2025-05-14T00:26:45+00:00,0,
a8712a_cc189a82,a8712a,0,5,2025-02-09T00:00:00+00:00,2025-02-09T00:08:54+00:00,0,
a87134_983bdc94,a87134,0,6,2025-04-02T00:00:00+00:00,2025-04-02T00:08:16+00:00,0,
a87196_e034f652,a87196,0,19,2025-02-10T00:00:00+00:00,2025-02-10T00:35:31+00:00,0,
a871d4_66127400,a871d4,0,16,2025-02-26T00:00:00+00:00,2025-02-26T00:27:55+00:00,0,
a871d4_b812f89e,a871d4,1,17,2025-03-10T00:00:00+00:00,2025-03-10T00:31:40+00:00,0,
a871d4_06658b4d,a871d4,2,16,2025-03-28T00:00:00+00:00,2025-03-28T00:27:55+00:00,0,
a87223_60ac94ce,a87223,0,8,2024-12-23T00:00:00+00:00,2024-12-23T00:11:50+00:00,0,
a8741c_f6b7cdea,a8741c,0,32,2024-11-15T00:00:00+00:00,2024-11-15T00:59:54+00:00,0,
a8741c_4d53698e,a8741c,1,32,2024-11-26T00:00:00+00:00,2024-11-26T00:59:54+00:00,0,
a8741c_b169ffc1,a8741c,2,32,2025-01-23T00:00:00+00:00,2025-01-23T00:59:54+00:00,0,
a8741c_5cc320f6,a8741c,3,24,2025-02-19T00:00:00+00:00,2025-02-19T00:45:00+00:00,0,
a8741c_41ded3d6,a8741c,4,24,2025-03-05T00:00:00+00:00,2025-03-05T00:45:00+00:00,0,
a87428_faf5edec,a87428,0,12,2025-03-07T00:00:00+00:00,2025-03-07T00:21:42+00:00,0,
a874e1_36ec9694,a874e1,0,38,2025-02-11T00:00:00+00:00,2025-02-11T01:12:01+00:00,0,
a874e1_eeb6eef9,a874e1,1,38,2025-02-18T00:00:00+00:00,2025-02-18T01:12:01+00:00,0,
a87509_01597e4b,a87509,0,17,2025-02-06T00:00:00+00:00,2025-02-06T00:31:17+00:00,0,
a87509_9a2daeaf,a87509,1,17,2025-02-28T00:00:00+00:00,2025-02-28T00:31:17+00:00,0,
a87509_c83e8895,a87509,2,17,2025-03-09T00:00:00+00:00,2025-03-09T00:31:17+00:00,0,
a8754d_de510e49,a8754d,0,10,2025-02-07T00:00:00+00:00,2025-02-07T00:17:49+00:00,0,
a8754d_4d420bab,a8754d,1,9,2025-03-04T00:00:00+00:00,2025-03-04T00:15:37+00:00,0,
a8754d_e6b8bbd2,a8754d,2,9,2025-03-05T00:00:00+00:00,2025-03-05T00:15:37+00:00,0,
a8754d_0ada8bdb,a8754d,3,10,2025-04-12T00:00:00+00:00,2025-04-12T00:17:49+00:00,0,
a8755f_24f52982,a8755f,0,10,2025-03-15T00:00:00+00:00,2025-03-15T00:17:49+00:00,0,
a8755f_d320ce18,a8755f,1,19,2025-03-16T00:00:00+00:00,2025-03-16T00:35:06+00:00,0,
a8758b_ab3da804,a8758b,0,14,2025-02-07T00:00:00+00:00,2025-02-07T00:25:15+00:00,0,
a8758b_01a3c580,a8758b,1,16,2025-02-09T00:00:00+00:00,2025-02-09T00:28:46+00:00,0,
a875da_699f2a1c,a875da,0,38,2025-04-07T00:00:00+00:00,2025-04-07T01:15:34+00:00,0,
a875da_84cfbe11,a875da,1,38,2025-04-29T00:00:00+00:00,2025-04-29T01:15:34+00:00,0,
a876d1_76c80976,a876d1,0,5,2025-02-16T00:00:00+00:00,2025-02-16T00:08:22+00:00,0,
a876d1_a5e6e347,a876d1,1,5,2025-02-20T00:00:00+00:00,2025-02-20T00:08:22+00:00,0,
a877d3_5a40554b,a877d3,0,33,2024-12-31T00:00:00+00:00,2024-12-31T01:03:07+00:00,0,
a8785b_8ff7f161,a8785b,0,19,2025-02-06T00:00:00+00:00,2025-02-06T00:35:36+00:00,0,
a8785b_1c15daed,a8785b,1,23,2025-03-03T00:00:00+00:00,2025-03-03T00:41:32+00:00,0,
a8785b_760b7a8b,a8785b,2,19,2025-03-28T00:00:00+00:00,2025-03-28T00:35:36+00:00,0,
a8785b_2cb790ea,a8785b,3,23,2025-04-29T00:00:00+00:00,2025-04-29T00:41:32+00:00,0,
a8791f_ac887b92,a8791f,0,11,2025-02-05T00:00:00+00:00,2025-02-05T00:18:15+00:00,0,
a8791f_e9b94c6d,a8791f,1,11,2025-03-03T00:00:00+00:00,2025-03-03T00:18:15+00:00,0,
a87942_a0373b63,a87942,0,24,2025-02-13T00:00:00+00:00,2025-02-13T00:44:11+00:00,0,
a87942_56d0f166,a87942,1,13,2025-02-22T00:00:00+00:00,2025-02-22T00:22:10+00:00,0,
a87942_7f9caea0,a87942,2,24,2025-03-02T00:00:00+00:00,2025-03-02T00:44:11+00:00,0,
a87942_44ae6dc1,a87942,3,13,2025-03-02T00:00:00+00:00,2025-03-02T00:22:10+00:00,0,
a87942_fe26bc23,a87942,4,13,2025-03-30T00:00:00+00:00,2025-03-30T00:22:10+00:00,0,
a87a89_03af40f1,a87a89,0,21,2025-03-26T00:00:00+00:00,2025-03-26T00:38:56+00:00,0,
a87a96_6574536b,a87a96,0,17,2025-04-22T00:00:00+00:00,2025-04-22T00:31:25+00:00,0,
a87a9c_f144643f,a87a9c,0,29,2025-02-15T00:00:00+00:00,2025-02-15T00:55:17+00:00,0,
a87afb_74e6a2c1,a87afb,0,20,2025-02-13T00:00:00+00:00,2025-02-13T00:37:28+00:00,0,
a87b0b_3a7bf81b,a87b0b,0,16,2025-04-11T00:00:00+00:00,2025-04-11T00:29:18+00:00,0,
a87b5f_cebc2696,a87b5f,0,8,2025-04-01T00:00:00+00:00,2025-04-01T00:13:47+00:00,0,
a87c12_287ef421,a87c12,0,5,2025-04-05T00:00:00+00:00,2025-04-05T00:08:06+00:00,0,
a87c12_4e91d0e9,a87c12,1,5,2025-06-24T00:00:00+00:00,2025-06-24T00:08:06+00:00,0,
a87ca9_347d6ce2,a87ca9,0,7,2025-02-03T00:00:00+00:00,2025-02-03T00:10:20+00:00,0,
a87ca9_89a18c1b,a87ca9,1,8,2025-03-16T00:00:00+00:00,2025-03-16T00:11:46+00:00,0,
a87cb5_618f6bd8,a87cb5,0,7,2025-03-06T00:00:00+00:00,2025-03-06T00:10:00+00:00,0,
a87cbb_e3cbf914,a87cbb,0,35,2024-11-06T00:00:00+00:00,2024-11-06T01:07:07+00:00,0,
a87cbb_e7cefd20,a87cbb,1,35,2024-12-03T00:00:00+00:00,2024-12-03T01:07:07+00:00,0,
a87cbb_6c77b9fc,a87cbb,2,40,2025-03-21T00:00:00+00:00,2025-03-21T01:16:50+00:00,0,
a87cbb_fe5aae63,a87cbb,3,10,2025-04-18T00:00:00+00:00,2025-04-18T00:18:28+00:00,0,
a87cbb_13ac6790,a87cbb,4,10,2025-05-02T00:00:00+00:00,2025-05-02T00:18:28+00:00,0,
a87cf9_2b04221d,a87cf9,0,10,2025-02-19T00:00:00+00:00,2025-02-19T00:17:49+00:00,0,
a87cf9_da3f6ce1,a87cf9,1,10,2025-03-22T00:00:00+00:00,2025-03-22T00:17:49+00:00,0,
a87cf9_fa482829,a87cf9,2,10,2025-04-24T00:00:00+00:00,2025-04-24T00:17:49+00:00,0,
a87e20_7d064a9f,a87e20,0,9,2024-11-10T00:00:00+00:00,2024-11-10T00:15:59+00:00,0,
a87e20_33413978,a87e20,1,5,2025-02-14T00:00:00+00:00,2025-02-14T00:06:28+00:00,0,
a87e20_594ca07e,a87e20,2,11,2025-04-18T00:00:00+00:00,2025-04-18T00:18:48+00:00,0,
a87e20_decb886c,a87e20,3,11,2025-04-25T00:00:00+00:00,2025-04-25T00:18:48+00:00,0,
a87e20_37fd69c6,a87e20,4,16,2025-04-26T00:00:00+00:00,2025-04-26T00:27:39+00:00,0,
a87eac_82f8847e,a87eac,0,18,2025-03-26T00:00:00+00:00,2025-03-26T00:32:21+00:00,0,
a87f41_8a45adbf,a87f41,0,21,2025-03-16T00:00:00+00:00,2025-03-16T00:39:30+00:00,0,
a87f50_0ada40c2,a87f50,0,7,2024-11-25T00:00:00+00:00,2024-11-25T00:10:02+00:00,0,
a87f50_184a4f94,a87f50,1,7,2024-12-19T00:00:00+00:00,2024-12-19T00:10:02+00:00,0,
a87f51_767643a2,a87f51,0,24,2025-04-04T00:00:00+00:00,2025-04-04T00:45:30+00:00,1,Sudden positional jump
a88005_de0c6877,a88005,0,10,2025-02-17T00:00:00+00:00,2025-02-17T00:16:10+00:00,0,
a88005_f50e420f,a88005,1,10,2025-03-24T00:00:00+00:00,2025-03-24T00:16:10+00:00,0,
a88005_e27a45e4,a88005,2,10,2025-04-18T00:00:00+00:00,2025-04-18T00:16:10+00:00,0,
a880ab_65a087db,a880ab,0,5,2025-03-10T00:00:00+00:00,2025-03-10T00:06:09+00:00,0,
a880ab_e7bb1694,a880ab,1,5,2025-03-14T00:00:00+00:00,2025-03-14T00:06:09+00:00,0,
a880ab_80e0a146,a880ab,2,5,2025-04-02T00:00:00+00:00,2025-04-02T00:06:09+00:00,0,
a880b0_6a9e4ecd,a880b0,0,14,2025-03-17T00:00:00+00:00,2025-03-17T00:24:44+00:00,0,
a880b0_76dd8bf5,a880b0,1,14,2025-04-13T00:00:00+00:00,2025-04-13T00:24:44+00:00,0,
a880c8_53c4c0a3,a880c8,0,19,2024-12-24T00:00:00+00:00,2024-12-24T00:35:06+00:00,0,
a880c8_9c9531cd,a880c8,1,11,2025-02-08T00:00:00+00:00,2025-02-08T00:19:55+00:00,0,
a880da_e2d481de,a880da,0,14,2025-04-26T00:00:00+00:00,2025-04-26T00:24:00+00:00,0,
a880ff_e19f3248,a880ff,0,8,2025-03-22T00:00:00+00:00,2025-03-22T00:13:41+00:00,0,
a881cb_11f06397,a881cb,0,8,2025-04-03T00:00:00+00:00,2025-04-03T00:12:07+00:00,0,
a882b0_47fcb167,a882b0,0,5,2025-03-27T00:00:00+00:00,2025-03-27T00:07:56+00:00,0,
a882f8_5af49a4b,a882f8,0,13,2025-03-03T00:00:00+00:00,2025-03-03T00:23:41+00:00,0,
a882f8_58207cdf,a882f8,1,13,2025-04-24T00:00:00+00:00,2025-04-24T00:23:41+00:00,0,
a88380_22d5e145,a88380,0,5,2025-04-12T00:00:00+00:00,2025-04-12T00:08:05+00:00,0,
a88380_3552df5b,a88380,1,45,2025-04-26T00:00:00+00:00,2025-04-26T01:26:26+00:00,0,
a88380_1d9b084b,a88380,2,5,2025-05-05T00:00:00+00:00,2025-05-05T00:08:05+00:00,0,
a883bd_c5f56b84,a883bd,0,18,2025-02-01T00:00:00+00:00,2025-02-01T00:33:26+00:00,0,
a883bd_60f24bd6,a883bd,1,18,2025-02-03T00:00:00+00:00,2025-02-03T00:33:26+00:00,0,
a883bd_0ccf5d08,a883bd,2,18,2025-02-15T00:00:00+00:00,2025-02-15T00:33:26+00:00,0,
a88467_97038644,a88467,0,20,2025-04-18T00:00:00+00:00,2025-04-18T00:37:28+00:00,0,
a8847f_b8cc2d06,a8847f,0,28,2024-12-10T00:00:00+00:00,2024-12-10T00:53:04+00:00,0,
a8847f_02556336,a8847f,1,15,2025-04-21T00:00:00+00:00,2025-04-21T00:27:11+00:00,0,
a8847f_abbd8335,a8847f,2,15,2025-04-24T00:00:00+00:00,2025-04-24T00:27:11+00:00,0,
a884ae_a9a5caa1,a884ae,0,8,2025-02-05T00:00:00+00:00,2025-02-05T00:13:47+00:00,0,
a884b6_79a1e963,a884b6,0,21,2024-12-04T00:00:00+00:00,2024-12-04T00:38:05+00:00,0,
a884b6_96dece3f,a884b6,1,21,2024-12-07T00:00:00+00:00,2024-12-07T00:38:05+00:00,0,
